,Calories,Carbs,Category,Cholesterol,Fat,Fiber,Protein,Restaurant,Saturated Fat,Sodium,Sugars,Trans Fat,calories,carbs,category,deets_url,fat_content,name
2231,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,430,53,"
Kid's Meals
",http://chubbygrub.com/food/kids-pasta-with-alfredo-sauce/,15,Kids Pasta with Alfredo Sauce
2232,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,380,56,"
Kid's Meals
",http://chubbygrub.com/food/kids-pasta-with-cheese-sauce/,10,Kids Pasta with Cheese Sauce
2233,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,221,51,"
Kid's Meals
",http://chubbygrub.com/food/kids-peach-freeze/,2,Kids Peach Freeze
2234,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,329,37,"
Kid's Meals
",http://chubbygrub.com/food/kids-popcorn-shrimp/,7,Kids Popcorn Shrimp
2235,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,124,4,"
Kid's Meals
",http://chubbygrub.com/food/kids-salad/,9,Kids Salad
2236,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,100,24,"
Kid's Meals
",http://chubbygrub.com/food/kids-specialty-soda-cherry-diet-pepsi/,0,"Kids Specialty Soda, Cherry Diet Pepsi"
2237,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,225,58,"
Kid's Meals
",http://chubbygrub.com/food/kids-specialty-soda-cherry-pepsi/,0,"Kids Specialty Soda, Cherry Pepsi"
2238,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,221,57,"
Kid's Meals
",http://chubbygrub.com/food/kids-specialty-soda-cherry-sprite/,0,"Kids Specialty Soda, Cherry Sprite"
2239,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,110,27,"
Kid's Meals
",http://chubbygrub.com/food/kids-specialty-soda-orange-diet-pepsi/,0,"Kids Specialty Soda, Orange Diet Pepsi"
2240,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,235,61,"
Kid's Meals
",http://chubbygrub.com/food/kids-specialty-soda-orange-pepsi/,0,"Kids Specialty Soda, Orange Pepsi"
2241,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,231,60,"
Kid's Meals
",http://chubbygrub.com/food/kids-specialty-soda-orange-sprite/,0,"Kids Specialty Soda, Orange Sprite"
2242,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,233,53,"
Kid's Meals
",http://chubbygrub.com/food/kids-strawberry-freeze/,2,Kids Strawberry Freeze
2243,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,139,32,"
Kid's Meals
",http://chubbygrub.com/food/kids-sugar-free-chocolate-mousse-shooter/,4,Kids Sugar Free Chocolate Mousse Shooter
2244,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,250,41,"
Kid's Meals
",http://chubbygrub.com/food/kids-sundae-2/,7,Kids Sundae
2245,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,336,14,"
Sides
",http://chubbygrub.com/food/killer-shrimp/,16,Killer Shrimp
2246,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,989,64,"
Entrees
",http://chubbygrub.com/food/killer-shrimp-and-ribs/,55,Killer Shrimp and Ribs
2247,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,394,37,"
Desserts
",http://chubbygrub.com/food/large-brownie-and-cheesecake-combo-tray-per-serving/,21,Large Brownie and Cheesecake Combo Tray (per serving)
2248,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,435,43,"
Desserts
",http://chubbygrub.com/food/large-brownie-tray-per-serving/,18,Large Brownie Tray (per serving)
2249,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,268,18,"
Entrees
",http://chubbygrub.com/food/large-calabash-and-wings-combo-tray-per-serving/,12,Large Calabash and Wings Combo Tray (per serving)
2250,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1637,188,"
Appetizers
",http://chubbygrub.com/food/large-fiesta-nachos/,78,Large Fiesta Nachos
2251,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1989,205,"
Appetizers
",http://chubbygrub.com/food/large-fiesta-nachos-with-beef/,100,Large Fiesta Nachos with Beef
2252,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1955,190,"
Appetizers
",http://chubbygrub.com/food/large-fiesta-nachos-with-chicken/,97,Large Fiesta Nachos with Chicken
2253,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,77,3,"
Salads
",http://chubbygrub.com/food/large-salad-tray-per-serving/,5,Large Salad Tray (per serving)
2254,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,62,5,"
Sides
",http://chubbygrub.com/food/large-veggie-tray-per-serving/,0,Large Veggie Tray (per serving)
2255,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,230,0,"
Entrees
",http://chubbygrub.com/food/large-wing-party-tray-per-serving/,18,Large Wing Party Tray (per serving)
2256,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,303,35,"
Chicken
",http://chubbygrub.com/food/large-world-famous-calabash-chicken-tray-per-serving/,6,Large World Famous Calabash Chicken Tray (per serving)
2257,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,543,69,"
Chicken
",http://chubbygrub.com/food/lite-aloha-chicken/,4,Lite Aloha Chicken
2258,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,381,94,"
Desserts
",http://chubbygrub.com/food/lite-chocolate-mousse/,6,Lite Chocolate Mousse
2259,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,497,55,"
Entrees
",http://chubbygrub.com/food/lite-fatz-famous-fish-sandwich-blackened/,16,"Lite FATZ Famous Fish Sandwich, Blackened"
2260,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,486,53,"
Entrees
",http://chubbygrub.com/food/lite-fatz-famous-fish-sandwich-key-west-style/,16,"Lite FATZ Famous Fish Sandwich, Key West Style"
2261,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,508,18,"
Salads
",http://chubbygrub.com/food/lite-grilled-chicken-salad/,23,Lite Grilled Chicken Salad
2262,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,518,16,"
Entrees
",http://chubbygrub.com/food/lite-grilled-chopped-steak-with-steamed-broccoli/,29,Lite Grilled Chopped Steak with Steamed Broccoli
2263,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,488,18,"
Entrees
",http://chubbygrub.com/food/lite-grilled-salmon-with-corn-tomato-and-avocado-relish/,27,"Lite Grilled Salmon with Corn, Tomato & Avocado Relish"
2264,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,454,59,"
Entrees
",http://chubbygrub.com/food/lite-grilled-shrimp-and-veggie-harpoons/,4,Lite Grilled Shrimp and Veggie Harpoons
2265,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,526,16,"
Entrees
",http://chubbygrub.com/food/lite-grilled-top-sirloin-with-broccoli/,32,Lite Grilled Top Sirloin with Broccoli
2266,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,466,59,"
Entrees
",http://chubbygrub.com/food/lite-key-west-basa/,12,Lite Key West Basa
2267,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,125,7,"
Appetizers
",http://chubbygrub.com/food/lite-shrimp-skewer/,2,Lite Shrimp Skewer
2268,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,33,6,"
Sides
",http://chubbygrub.com/food/lite-side-veggie-skewers-two-skewers/,0,Lite Side Veggie Skewers (2 skewers)
2269,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,458,69,"
Sides
",http://chubbygrub.com/food/loaded-baked-potato-3/,15,Loaded Baked Potato
2270,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,178,21,"
Soups
",http://chubbygrub.com/food/loaded-potato-soup-bowl/,9,Loaded Potato Soup Bowl
2271,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,96,11,"
Soups
",http://chubbygrub.com/food/loaded-potato-soup-cup/,5,Loaded Potato Soup Cup
2272,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,398,45,"
Sandwiches
",http://chubbygrub.com/food/lunch-half-calabash-wrap/,16,Lunch 1/2 Calabash Wrap
2273,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,505,59,"
Chicken
",http://chubbygrub.com/food/lunch-calabash-chicken/,10,Lunch Calabash Chicken
2274,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1119,110,"
Entrees
",http://chubbygrub.com/food/lunch-calabash-combo/,49,Lunch Calabash Combo
2275,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,792,81,"
Entrees
",http://chubbygrub.com/food/lunch-fish-and-chips/,38,Lunch Fish and Chips
2276,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,429,35,"
Sandwiches
",http://chubbygrub.com/food/lunch-grilled-cheese-sandwich/,23,Lunch Grilled Cheese Sandwich
2277,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,334,54,"
Entrees
",http://chubbygrub.com/food/lunch-grilled-shrimp-and-veggie-harpoons/,2,Lunch Grilled Shrimp and Veggie Harpoons
2278,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,662,46,"
Sandwiches
",http://chubbygrub.com/food/lunch-half-calabash-blt/,43,Lunch Half Calabash BLT
2279,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,674,29,"
Sandwiches
",http://chubbygrub.com/food/lunch-half-club/,53,Lunch Half Club
2280,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,255,12,"
Entrees
",http://chubbygrub.com/food/lunch-lite-grilled-chicken-salad/,11,Lunch Lite Grilled Chicken Salad
2281,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,326,33,"
Sandwiches
",http://chubbygrub.com/food/lunchhalf-popcorn-shrimp-wrap/,15,Lunch1/2 Popcorn Shrimp Wrap
2282,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1049,46,"
Burgers
",http://chubbygrub.com/food/old-fashioned-cheeseburger/,70,Old Fashioned Cheeseburger
2283,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,834,74,"
Seafood
",http://chubbygrub.com/food/parmesan-encrusted-basa/,42,Parmesan Encrusted Basa
2284,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1518,130,"
Entrees
",http://chubbygrub.com/food/parmesan-encrusted-chicken-pasta/,71,Parmesan Encrusted Chicken Pasta
2285,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,974,81,"
Desserts
",http://chubbygrub.com/food/peanut-butter-pie/,65,Peanut Butter Pie
2286,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,159,39,"
Desserts
",http://chubbygrub.com/food/pint-of-cinnamon-apples-plating-eight-ounces/,0,"Pint of Cinnamon Apples, Plating (8 ounces)"
2287,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,280,61,"
Sides
",http://chubbygrub.com/food/pint-of-garden-blend-rice-eight-ounces/,0,Pint of Garden Blend Rice (8 ounces)
2288,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,879,123,"
Sides
",http://chubbygrub.com/food/pint-of-pasta-salad-sixteen-ounces/,30,Pint of Pasta Salad (16 ounces)
2289,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,440,62,"
Sides
",http://chubbygrub.com/food/pint-of-pasta-salad-eight-ounces/,15,Pint of Pasta Salad (8 ounces)
2290,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,309,21,"
Sides
",http://chubbygrub.com/food/pint-of-sweet-vidalia-coleslaw-eight-ounces/,24,Pint of Sweet Vidalia Coleslaw (8 ounces)
2291,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,539,26,"
Salads
",http://chubbygrub.com/food/popcorn-shrimp-salad/,28,Popcorn Shrimp Salad
2292,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,649,61,"
Sandwiches
",http://chubbygrub.com/food/popcorn-shrimp-wrap/,29,Popcorn Shrimp Wrap
2293,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,649,61,"
Sandwiches
",http://chubbygrub.com/food/popcorn-shrimp-wrap-2/,29,Popcorn Shrimp Wrap
2294,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,100,16,"
Sides
",http://chubbygrub.com/food/poppy-seed-rolls-one-roll/,3,Poppy Seed Rolls (1 roll)
2295,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,681,75,"
Desserts
",http://chubbygrub.com/food/poppyseed-bread-pudding/,33,Poppyseed Bread Pudding
2296,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,100,16,"
Sides
",http://chubbygrub.com/food/poppyseed-rolls-one-roll/,3,Poppyseed Rolls (1 roll)
2297,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,935,63,"
Entrees
",http://chubbygrub.com/food/pot-roast/,57,Pot Roast
2298,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,876,26,"
Entrees
",http://chubbygrub.com/food/premium-grilled-pork-chops-bbq/,52,"Premium Grilled Pork Chops, BBQ"
2299,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,805,5,"
Entrees
",http://chubbygrub.com/food/premium-grilled-pork-chops-blackened/,53,"Premium Grilled Pork Chops, Blackened"
2300,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,783,1,"
Entrees
",http://chubbygrub.com/food/premium-grilled-pork-chops-grilled/,52,"Premium Grilled Pork Chops, Grilled"
2301,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,318,77,"
Desserts
",http://chubbygrub.com/food/quart-of-cinnamon-apples-plating-sixteen-ounces/,0,"Quart of Cinnamon Apples, Plating (16 ounces)"
2302,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,560,122,"
Sides
",http://chubbygrub.com/food/quart-of-garden-blend-rice-sixteen-ounces/,0,Quart of Garden Blend Rice (16 ounces)
2303,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,618,42,"
Sides
",http://chubbygrub.com/food/quart-of-sweet-vidalia-onion-coleslaw-sixteen-ounces/,48,Quart of Sweet Vidalia Onion Coleslaw (16 ounces)
2304,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,303,33,"
Sides
",http://chubbygrub.com/food/red-skinned-mashed-potatoes/,16,Red Skinned Mashed Potatoes
2305,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,342,17,"
Entrees
",http://chubbygrub.com/food/rib-tray-per-serving/,23,Rib Tray (per serving)
2306,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,838,67,"
Entrees
",http://chubbygrub.com/food/ribs-shrimp-and-chicken-trio/,35,"Ribs, Shrimp and Chicken Trio"
2307,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,52,8,"
Entrees
",http://chubbygrub.com/food/salad-for-classic-soup-and-salad/,1,Salad for Classic Soup and Salad
2308,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,211,3,"
Sides
",http://chubbygrub.com/food/sauteed-spinach-2/,21,Sauteed Spinach
2309,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,382,28,"
Salads
",http://chubbygrub.com/food/seabreeze-spinach-salad/,24,Seabreeze Spinach Salad
2310,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,563,33,"
Salads
",http://chubbygrub.com/food/seabreeze-spinach-salad-with-grilled-aloha-chicken/,26,Seabreeze Spinach Salad with Grilled Aloha Chicken
2311,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,125,18,"
Sides
",http://chubbygrub.com/food/seasoned-potato-wedge-tray-per-wedge/,5,Seasoned Potato Wedge Tray (per wedge)
2312,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1188,101,"
Sandwiches
",http://chubbygrub.com/food/shrimp-po-boy/,72,Shrimp Po Boy
2313,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,79,10,"
Salads
",http://chubbygrub.com/food/side-caesar-salad-2/,2,Side Caesar Salad
2314,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,210,11,"
Salads
",http://chubbygrub.com/food/side-house-salad/,13,Side House Salad
2315,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,43,8,"
Salads
",http://chubbygrub.com/food/side-veggie-salad/,0,Side Veggie Salad
2316,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,392,36,"
Desserts
",http://chubbygrub.com/food/small-brownie-and-cheesecake-combo-tray/,21,Small Brownie and Cheesecake Combo Tray
2317,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,435,43,"
Desserts
",http://chubbygrub.com/food/small-brownie-tray/,18,Small Brownie Tray
2318,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,238,16,"
Entrees
",http://chubbygrub.com/food/small-calabash-and-wings-combo-tray/,10,Small Calabash and Wings Combo Tray
2319,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,91,3,"
Salads
",http://chubbygrub.com/food/small-salad-tray/,6,Small Salad Tray
2320,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,29,6,"
Sides
",http://chubbygrub.com/food/small-veggie-tray/,0,Small Veggie Tray
2321,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,205,0,"
Entrees
",http://chubbygrub.com/food/small-wing-party-tray/,16,Small Wing Party Tray
2322,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,269,31,"
Chicken
",http://chubbygrub.com/food/small-world-famous-calabash-chicken-tray/,5,Small World Famous Calabash Chicken Tray
2323,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,54,0,"
Sides
",http://chubbygrub.com/food/smoked-ham/,3,Smoked Ham
2324,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,31,0,"
Sides
",http://chubbygrub.com/food/smoked-turkey/,1,Smoked Turkey
2325,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1328,63,"
Entrees
",http://chubbygrub.com/food/smothered-chopped-steak/,86,Smothered Chopped Steak
2326,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,137,11,"
Sides
",http://chubbygrub.com/food/smothered-steak-topper/,9,Smothered Steak Topper
2327,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,880,90,"
Entrees
",http://chubbygrub.com/food/southern-gold-ribs-and-calabash-chicken/,36,Southern Gold Ribs and Calabash Chicken
2328,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1005,39,"
Burgers
",http://chubbygrub.com/food/southwestern-jalapeno-burger/,70,Southwestern Jalapeño Burger
2329,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,957,39,"
Entrees
",http://chubbygrub.com/food/steak-and-ribs/,61,Steak and Ribs
2330,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,51,7,"
Sides
",http://chubbygrub.com/food/steamed-broccoli-3/,1,Steamed Broccoli
2331,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,537,48,"
Sides
",http://chubbygrub.com/food/stone-ground-cheese-grits/,27,Stone Ground Cheese Grits
2332,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,700,64,"
Desserts
",http://chubbygrub.com/food/strawberries-and-cheesecake/,44,Strawberries and Cheesecake
2333,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,381,94,"
Desserts
",http://chubbygrub.com/food/sugar-free-chocolate-mousse/,6,Sugar Free Chocolate Mousse
2334,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,425,61,"
Sides
",http://chubbygrub.com/food/sweet-potato-fries-2/,19,Sweet Potato Fries
2335,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,870,58,"
Entrees
",http://chubbygrub.com/food/tcs-hard-cider-sampler/,34,TCs Hard Cider Sampler
2336,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1238,102,"
Entrees
",http://chubbygrub.com/food/the-original-fatz-sampler/,56,The Original FATZ Sampler
2337,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,586,19,"
Salads
",http://chubbygrub.com/food/the-ultimate-chopped-chef-salad/,36,The Ultimate Chopped Chef Salad
2338,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,109,13,"
Salads
",http://chubbygrub.com/food/traditional-caesar-salad/,3,Traditional Caesar Salad
2339,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,140,0,"
Kid's Meals
",http://chubbygrub.com/food/bacon/,10,Bacon
2340,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,640,80,"
Entrees
",http://chubbygrub.com/food/baked-spaghetti/,22,Baked Spaghetti
2341,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,890,86,"
Entrees
",http://chubbygrub.com/food/baked-spaghetti-with-meatballs/,39,Baked Spaghetti with Meatballs
2342,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,100,20,"
Sides
",http://chubbygrub.com/food/breadstick-dry-one-each/,2,"Breadstick, Dry (1 each)"
2343,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,30,4,"
Sides
",http://chubbygrub.com/food/broccoli-4/,0,Broccoli
2344,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,35,5,"
Sides
",http://chubbygrub.com/food/broccoli-and-fire-roasted-tomatoes/,0,Broccoli and Fire Roasted Tomatoes
2345,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,290,32,"
Kid's Meals
",http://chubbygrub.com/food/cheese-pizza/,12,Cheese Pizza
